,Объект_1,ИНН_1,Связь,Объект_2,ИНН_2
1800,Головнёв Дмитрий Александрович,772202446807,Высокая,"ЗАО ""ПЕРСПЕКТИВА""",7722276410
1801,Головнёв Дмитрий Александрович,772202446807,Высокая,"АССОЦИАЦИЯ ""ВОСТОК-СЕРВИС""",7721244493
1802,Головнёв Дмитрий Александрович,772202446807,Высокая,"ООО ""ГИДРОГОРОДОК""",5012082293
1803,Эйхнер Дмитрий Валентинович,770175166586,Высокая,"ООО ""ГИДРОГОРОДОК""",5012082293
1804,Эйхнер Дмитрий Валентинович,770175166586,Высокая,"ООО ""СИД-СТАЙЛ""",5031138128
1805,Эйхнер Дмитрий Валентинович,770175166586,Высокая,"ООО ""ВОДОРОДПРОМ""",5001146403
1806,"ООО ""УК ""ЧЕРНОГОЛОВКА""",5031126323,Высокая,"ООО ""ТК ""АКВАЛАЙФ""",7719875558
1807,"ООО ""УК ""ЧЕРНОГОЛОВКА""",5031126323,Высокая,"АО ""АКВАЛАЙФ РЕСУРС""",7751010710
1808,"ООО ""УК ""ЧЕРНОГОЛОВКА""",5031126323,Высокая,Сахнина Наталия Юрьевна,665895706860
1809,"АО УК ""РВМ КАПИТАЛ""",7722563196,Высокая,"ЗПИФ недвижимости ""РВМ Монолит""",7722563196
1810,"ООО ""ГАЗПРОМ ЭНЕРГОХОЛДИНГ""",7703323030,Высокая,"ПАО ""МОЭК""",7720518494
1811,"ООО ""ГАЗПРОМ ЭНЕРГОХОЛДИНГ""",7703323030,Высокая,"ПАО ""МОСЭНЕРГО""",7705035012
1812,"ООО ""ГОРОД-СПУТНИК ""ЮЖНЫЙ""",7813479671,Высокая,Хромов Сергей Александрович,780220975242
1813,"ООО ""ГОРОД-СПУТНИК ""ЮЖНЫЙ""",7813479671,Высокая,Смушкин Захар Давидович,782580117290
1814,"ООО ""ГОРОД-СПУТНИК ""ЮЖНЫЙ""",7813479671,Высокая,"ООО ""ЗАСТРОЙ"" СПЕЦЗАСТРОЙЩИК""",7813654242
1815,Куницкий Владимир Яковлевич,670400070814,Высокая,"ПАО ""АКРОН""",5321029508
1816,Куницкий Владимир Яковлевич,670400070814,Высокая,"АО ""АКРОН ГРУПП""",5321093528
1817,Куницкий Владимир Яковлевич,670400070814,Высокая,"ПАО ""ДОРОГОБУЖ""",6704000505
1818,"ООО ""СДЕЛАЙ СВОИМИ РУКАМИ СЕВЕРО-ЗАПАД""",7802354624,Высокая,"Фл ООО ""Сделай Своими Руками Северо-Запад""",7802354624
1819,"ООО ""СДЕЛАЙ СВОИМИ РУКАМИ СЕВЕРО-ЗАПАД""",7802354624,Высокая,Молов Арсен Амирович,772741450837
1820,"ООО ""СМАРТКОНТРАКТ""",6154060113,Высокая,"ООО ""ДЕМЕТРА ТРЕЙДИНГ""",2310175205
1821,"ООО ""СМАРТКОНТРАКТ""",6154060113,Высокая,"ООО ""УМНЫЕ ЗЕРНА""",6154144532
1822,"ООО ""СМАРТКОНТРАКТ""",6154060113,Высокая,Кондратов Антон Геннадьевич,770401885001
1823,МИНОБОРОНЫ РОССИИ,7704252261,Высокая,"ФГУП ""ГНПП ""КРОНА""",3327101250
1824,МИНОБОРОНЫ РОССИИ,7704252261,Высокая,"ФГУП ""ИНЖТЕХЦЕНТР МИНОБОРОНЫ РОССИИ""",7810252947
1825,МИНОБОРОНЫ РОССИИ,7704252261,Высокая,"ФГУП ""ГВСУ ПО СПЕЦИАЛЬНЫМ ОБЪЕКТАМ""",7734003657
1826,"ООО ""НИКОН""",5321091489,Высокая,"АО ""ЛАКТИС""",5321034579
1827,"ООО ""НИКОН""",5321091489,Высокая,"ООО ""ТД ""ЛАКТИКА""",5321122553
1828,"ООО ""НИКОН""",5321091489,Высокая,Даутов Равиль Ахметович,532100992010
1829,"ПАО ""ТРАНСНЕФТЬ""",7706061801,Высокая,"АО ""ТРАНСНЕФТЬ - ДРУЖБА""",3235002178
1830,"ПАО ""ТРАНСНЕФТЬ""",7706061801,Высокая,"ПАО ""НМТП""",2315004404
1831,"ПАО ""ТРАНСНЕФТЬ""",7706061801,Высокая,Шарипов Рашид Равелевич,502907203200
1832,"ООО ""ДЕМЕТРА-ХОЛДИНГ""",7703467183,Высокая,"ООО ""НЗТ""",2315996886
1833,"ООО ""ДЕМЕТРА-ХОЛДИНГ""",7703467183,Высокая,"ООО ""ДЕМЕТРА ТРЕЙДИНГ""",2310175205
1834,"ООО ""ДЕМЕТРА-ХОЛДИНГ""",7703467183,Высокая,Грибанов Алексей Владимирович,772378484404
1835,"АО ""ПРОГРЕСС""",4826022365,Высокая,"АО ""ПРОГРЕСС КАПИТАЛ""",4826063675
1836,"АО ""ПРОГРЕСС""",4826022365,Высокая,Медунова Наталья Александровна,772371665680
1837,"АО ""ПРОГРЕСС""",4826022365,Высокая,Сахнина Наталия Юрьевна,665895706860
1838,"ООО ""РН-ТРЕЙД""",7804303914,Высокая,ПАО СНГЕО,6315230513
1839,"ООО ""РН-ТРЕЙД""",7804303914,Высокая,"АО ""ТОМСКНЕФТЬ"" ВНК",7022000310
1840,"ООО ""РН-ТРЕЙД""",7804303914,Высокая,"ООО ""ПХК ЦСКА""",7703570430
1841,Новиков Никита Аркадьевич,770407987602,Высокая,"ООО ""БРЕШИА""",2367004162
1842,Новиков Никита Аркадьевич,770407987602,Высокая,"ООО ""ФАБРИКА ФАРШ""",7713469260
1843,Новиков Никита Аркадьевич,770407987602,Высокая,"ООО ""КОЛБАСНЫЙ ЦЕХ А""",7716872968
1844,"ООО ""МЕРЛИОН ДИСТРИБУЦИЯ""",5024163878,Высокая,"ООО ""МЕРЛИОН""",7719269331
1845,"ООО ""МЕРЛИОН ДИСТРИБУЦИЯ""",5024163878,Высокая,Абрамов Алексей Петрович,770173233100
1846,"ООО ""МЕРЛИОН ДИСТРИБУЦИЯ""",5024163878,Высокая,Карчев Олег Геннадьевич,771520586370
1847,"ООО ""ЕАС ХОЛДИНГ""",5044114004,Высокая,"ООО ""ЕАС А + Б""",5044093097
1848,"ООО ""ЕАС ХОЛДИНГ""",5044114004,Высокая,Гаспарян Армен Мнацаканович,771412108016
1849,"ООО ""ЕАС ХОЛДИНГ""",5044114004,Высокая,Гаспарян Мнацакан Симонович,771400424955
1850,"АО ""РОСЭЛЕКТРОНИКА""",7710277994,Высокая,"ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ ""РОСТЕХ""",7704274402
1851,"АО ""РОСЭЛЕКТРОНИКА""",7710277994,Высокая,"АО ""НИПС""",5408106323
1852,"ПАО ""НМТП""",2315004404,Высокая,"ООО ""НЗТ""",2315996886
1853,"ПАО ""НМТП""",2315004404,Высокая,"АО ""НСРЗ""",2315007476
1854,"ПАО ""НМТП""",2315004404,Высокая,Шарипов Рашид Равелевич,502907203200
1855,"АО ""ВБД""",7713085659,Высокая,"АО ""АГРОКОМПЛЕКС ПАВЛОВСКИЙ""",2360014203
1856,"АО ""ВБД""",7713085659,Высокая,Михайлов Максим Викторович,773301679508
1857,"АО ""ВБД""",7713085659,Высокая,МОЛОЧНЫЙ СОЮЗ РОССИИ,7705386973
1858,"ООО ""СПЕКТР-СЕРВИС""",5001036351,Высокая,Шепилов Юрий Васильевич,773378083605
1859,"ООО ""СПЕКТР-СЕРВИС""",5001036351,Высокая,Красиков Сергей Юрьевич,774311618425
1860,Гладких Сергей Александрович,27407353397,Высокая,"ООО ""КАМПУС""",274969171
1861,Гладких Сергей Александрович,27407353397,Высокая,"ООО ""СТАРТАП-СТУДИЯ УГНТУ""",258955319
1862,"ООО ""РМ-ГРУПП""",6674187405,Высокая,"ООО ""ЭЛЕМЕНТ-ТРЕЙД""",6674121179
1863,"ООО ""РМ-ГРУПП""",6674187405,Высокая,"ООО ""БАРЕТТ-ГРУПП""",6685205303
1864,"ООО ""УК ""ГЖЕЛЬ""",5040092977,Высокая,"ООО ""СБЕРБАНК ИНВЕСТИЦИИ""",5032229441
1865,Самоделов Юрий Евгеньевич,500117622818,Высокая,"ООО ""Н2 ЭЛЕМЕНТ""",5001153658
1866,Самоделов Юрий Евгеньевич,500117622818,Высокая,"ООО ""ТЕРМОБЛОК""",7701948195
1867,Самоделов Юрий Евгеньевич,500117622818,Высокая,"ООО ""ТЕХНОПРОМ""",7701927212
1868,Мешкова Елена Валентиновна,771887382275,Высокая,"ООО ""ВОДОРОДПРОМ""",5001146403
1869,Мешкова Елена Валентиновна,771887382275,Высокая,"ООО ""Н2 ЭЛЕМЕНТ""",5001153658
1870,Кожанов Александр Викторович,504407654294,Высокая,"ООО ""АЛЬТ - СФ""",7716159789
1871,Кожанов Александр Викторович,504407654294,Высокая,"АО ""ИНВЕСТПРОЕКТ""",5321057664
1872,Бондаренко Виктор Витальевич,503212020713,Высокая,"ООО ""САБОРА ТЕХНОЛОДЖИ""",5001146234
1873,Бондаренко Виктор Витальевич,503212020713,Высокая,"ООО ""КМЗ СПЕЦАРМАТУРА""",7811793522
1874,Щеголевский Михаил Миронович,772609260700,Высокая,"ООО НПО ""ФРЕГАТ""",7729763652
1875,Щеголевский Михаил Миронович,772609260700,Высокая,"ООО ""ПРОМКО""",5012030351
1876,"ООО ""ТРИБУНА""",7743769800,Высокая,Чудаков Алексей Николаевич,771529230642
1877,"ООО ""ТРИБУНА""",7743769800,Высокая,Долотин Антон Юрьевич,771000393124
1878,Жучков Александр Владимирович,770200198640,Высокая,"ООО ""ГЕЛЕНДЖИК ГОЛЬФ РЕЗОРТ""",2304071215
1879,Жучков Александр Владимирович,770200198640,Высокая,"ООО ""ДОМ СОЛНЦА""",2304077489
1880,"АО ""ТИТАН""",2308201000,Высокая,"АО ""АГРОКОМПЛЕКС ПАВЛОВСКИЙ""",2360014203
1881,"АО ""ТИТАН""",2308201000,Высокая,Адаменко Алексей Алексеевич,232804506187
1882,"ООО ""ТОРГОВЫЙ ДОМ ОЗК""",7708763813,Высокая,"ООО ""ОЗК ТРЕЙДИНГ""",2310170817
1883,"ООО ""ТОРГОВЫЙ ДОМ ОЗК""",7708763813,Высокая,"АО ""РЕЗЕРВХЛЕБ""",7814339814
1884,"ООО ""НИЖНЯЯ ВОЛГА""",3443142232,Высокая,Василевский Виктор Николаевич,344406588553
1885,"ООО ""НИЖНЯЯ ВОЛГА""",3443142232,Высокая,Кучерявенко Владимир Васильевич,500101452159
1886,Канева Елена Захаровна,10300351302,Высокая,"ТОР ""АР МО СЕВЕРСКИЙ РАЙОН""",2348980056
1887,Канева Елена Захаровна,10300351302,Высокая,"АО ""МЕДВЕЖЬЯ ГОРА""",2348000243
1888,"ЗАО АФ ""РЫЛЬСКАЯ""",4620008021,Высокая,"ООО ""АФ ""БЛАГОДАТЕНСКАЯ""",4620009025
1889,"ЗАО АФ ""РЫЛЬСКАЯ""",4620008021,Высокая,"ООО ""ОБЪЕДИНЕННЫЕ КОНДИТЕРЫ""",7705475711
1890,"ГУП ""ЦУГИ""",7705059380,Высокая,ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ,7705031674
1891,"ГУП ""ЦУГИ""",7705059380,Высокая,"ООО ""НАВИС ИНЖИНИРИНГ""",9705164501
1892,"АО ""КУБАНСКИЙ БЕКОН""",2360011837,Высокая,"ООО ""АГРОКОМПЛЕКС РОСТОВСКИЙ""",6123016298
1893,"АО ""КУБАНСКИЙ БЕКОН""",2360011837,Высокая,Адаменко Алексей Алексеевич,232804506187
1894,"АО ""САНАТОРИЙ ""СЕСТРОРЕЦКИЙ КУРОРТ""",7827003258,Высокая,"ПАО ""ГРУППА ЛСР""",7838360491
1895,"АО ""САНАТОРИЙ ""СЕСТРОРЕЦКИЙ КУРОРТ""",7827003258,Высокая,Кадыров Александр Владимирович,780217261914
1896,"ООО ""ИГЧП""",7727297533,Высокая,"ООО ""ФИНПРОЕКТ""",7727526624
1897,"ООО ""ИГЧП""",7727297533,Высокая,"ООО ""ЛАХТИНСКАЯ МАГИСТРАЛЬ""",7813665484
1898,"ООО ""ЯНТАРЬ""",5056005634,Высокая,Мангутов Владислав Рустамович,774309296107
1899,"ООО ""ЯНТАРЬ""",5056005634,Высокая,Соловьев Сергей Борисович,771806143578
1900,"ООО ""АПК ""МИХАЙЛОВСКИЙ""",7718548798,Высокая,"АО ""ВАСИЛЬЕВСКАЯ ПТИЦЕФАБРИКА""",5809022198
1901,"ООО ""ИНВЕРСИЯ""",5001059052,Высокая,Семибратов Дмитрий Станиславович,500109289850
1902,"ООО ""ИНВЕРСИЯ""",5001059052,Высокая,Кучерявенко Владимир Васильевич,500101452159
1903,АО ГРУППА СИНАРА,6658252583,Высокая,"ООО ""СД-ФИНАНС""",6685195711
1904,"ООО ""ПЕРМЬ-ВОСТОК-СЕРВИС""",5904330918,Высокая,"ЗАО ""ПЕРСПЕКТИВА""",7722276410
1905,"ООО ""ПЕРМЬ-ВОСТОК-СЕРВИС""",5904330918,Высокая,Духно Алексей Васильевич,590800520708
1906,"ООО ""ФИРМА РТИ""",7704018092,Высокая,Радько Петр Валерьевич,771603830381
1907,"ООО ИК ""МРЕГИОНГРУПП""",7735146182,Высокая,Чужов Сергей Анатольевич,500103201143
1908,"ООО ""ГАРМОНИЯ""",9704033697,Высокая,Титова Елена Александровна,771527673695
1909,"ООО ""ГАРМОНИЯ""",9704033697,Высокая,Сливинская Инна Григорьевна,771604200329
1910,"ООО ""ГАРМОНИЯ""",9704033697,Высокая,Курочкина Валерия Леонидовна,772708367243
1911,Старостин Дмитрий Анатольевич,772300070542,Высокая,"ООО ""ПРОФИ ГРУПП""",7703408614
1912,Старостин Дмитрий Анатольевич,772300070542,Высокая,"ООО ""ТЕКТА ГРУПП""",7727457040
1913,Максимов Евгений Васильевич,772972090229,Высокая,"АО ""ФИНАНСОВЫЕ СИСТЕМЫ""",9731065602
1914,Максимов Евгений Васильевич,772972090229,Высокая,"ООО ""ДОМ СОЛНЦА""",2304077489
1915,"ООО ""МЭК""",7801606237,Высокая,"ООО ""ИТС""",7806490890
1916,"ООО ""МЭК""",7801606237,Высокая,Шалевой Антон Валерьевич,780203773895
1917,"ООО ""АЕОН ХОЛДИНГ ДЕВЕЛОПМЕНТ""",7704365995,Высокая,"ООО ""АЕОН-ДЕВЕЛОПМЕНТ""",7704640264
1918,"ООО ""АЕОН ХОЛДИНГ ДЕВЕЛОПМЕНТ""",7704365995,Высокая,Троценко Роман Викторович,771500884353
1919,"ООО ""СП АКЦЕПТ""",5075004516,Высокая,"ООО ""РУЗСКОЕ СЕЛЬСКОХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ""",7730704549
1920,"ООО ""СП АКЦЕПТ""",5075004516,Высокая,"ООО ""ИНТЕРАКТИВ""",7730261657
1921,"ООО ""АГРОТОРГ-ТРЕЙД""",5190184105,Высокая,"ООО ""РСХБ-ФИНАНС""",7704794218
1922,"ООО ""АГРОТОРГ-ТРЕЙД""",5190184105,Высокая,"ООО ""РСХБ ФИНАНСОВЫЕ УСЛУГИ""",9703154836
1923,"ООО ""НОВАПОРТ ИНВЕСТ""",7704355394,Высокая,"АО ""АЭРОПОРТ МУРМАНСК""",5105040715
1924,"ООО ""НОВАПОРТ ИНВЕСТ""",7704355394,Высокая,"ООО ""ТЗК ""ПЛАНЕТА""",3664067801
1925,"ООО ""ХОЛДИНГОВАЯ КОМПАНИЯ ""ДОМИНАНТА""",7708780174,Высокая,Шелопутов Вячеслав Александрович,502712726343
1926,"ООО ""ХОЛДИНГОВАЯ КОМПАНИЯ ""ДОМИНАНТА""",7708780174,Высокая,Крюков Андрей Александрович,771682305230
1927,Павлова Дарья Олеговна,422376307424,Высокая,"ООО ""КМЗ-ИНЖИНИРИНГ""",7805349319
1928,Павлова Дарья Олеговна,422376307424,Высокая,"ООО ""КМЗ СПЕЦАРМАТУРА""",7811793522
1929,"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""",8608048498,Высокая,"ООО ""НК ""ЮГРАНЕФТЕПРОМ""",7710498263
1930,"ООО ""ЛУКОЙЛ-ЗАПАДНАЯ СИБИРЬ""",8608048498,Высокая,"ООО ""ВНГ""",8904094487
1931,"АО ""НОРИЛЬСКГАЗПРОМ""",2457002628,Высокая,"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""",8401005730
1932,"АО ""БИЗНЕС-НЕДВИЖИМОСТЬ""",7708797121,Высокая,"АО ""ЭТАЛОН-ФИНАНС""",7705619586
1933,"АО ""БИЗНЕС-НЕДВИЖИМОСТЬ""",7708797121,Высокая,"ООО ""ОКТЯБРЬСКАЯ""",9717112321
1934,"АО ""ПРОГРЕСС КАПИТАЛ""",4826063675,Высокая,"ООО ""ЛЕБЕДЯНСКИЙ""",4811023542
1935,"АО ""ПРОГРЕСС КАПИТАЛ""",4826063675,Высокая,Медунова Наталья Александровна,772371665680
1936,"АО ""ДЦСС""",2536196045,Высокая,"АО ""ЦКБ ""ЛАЗУРИТ""",5263000105
1937,"АО ""ДЦСС""",2536196045,Высокая,Лаптев Константин Викторович,631922140530
1938,"ПАО ""СЕГЕЖА ГРУПП""",9703024202,Высокая,Шамолин Михаил Валерьевич,771200419690
1939,"ПАО ""СЕГЕЖА ГРУПП""",9703024202,Высокая,"ООО ""ИНТЕР ФОРЕСТ РУС""",9703043283
1940,Бреев Анатолий Анатольевич,682803792932,Высокая,"ООО ""ЭКОТЕХСТРОЙ""",7721614377
1941,Бреев Анатолий Анатольевич,682803792932,Высокая,"ООО ""ПРОМНЕРУД""",7719648604
1942,"АО ""СТС""",7725808905,Высокая,"АО ""ДЦСС""",2536196045
1943,"АО ""СТС""",7725808905,Высокая,Лаптев Константин Викторович,631922140530
1944,"ООО ""РИТЭК""",6317130144,Высокая,"ООО ""НК ""ЮГРАНЕФТЕПРОМ""",7710498263
1945,"ООО ""РИТЭК""",6317130144,Высокая,"ТОСП В КОШКИНСКОМ Р-НЕ ТПП ""РИТЭК-САМАРА-НАФТА"" ООО ""РИТЭК""",6317130144
1946,"ПАО ""АКРОН""",5321029508,Высокая,"ПАО ""ДОРОГОБУЖ""",6704000505
1947,"ПАО ""АКРОН""",5321029508,Высокая,Попов Александр Валериевич,503600341731
1948,"ПАО ""АКРОН""",5321029508,Высокая,Рабер Ирина Яковлевна,771608217323
1949,"ПАО ""АКРОН""",5321029508,Высокая,Беликов Игорь Вячеславович,772804353902
1950,"ООО ""УК ""СКАЙ ЛЭНД""",7728808029,Высокая,"ООО ""ПАНСИОНАТ""",5001087042
1951,"ООО ""УК ""СКАЙ ЛЭНД""",7728808029,Высокая,"АО ""БАЗИС ИНВЕСТ""",9706022362
1952,"ООО ""ЦТЕХ""",7838102211,Высокая,Соколова Ирина Валерьевна,782093291240
1953,"ООО ""ЦТЕХ""",7838102211,Высокая,"ООО ""ЦТЖД""",7838100750
1954,"АО СЗ ""ОБД""",2312016730,Высокая,Залуцкий Александр Леонидович,230802858221
1955,"АО СЗ ""ОБД""",2312016730,Высокая,Уразова Елена Вениаминовна,231102286700
1956,"АО СЗ АПСК ""ГУЛЬКЕВИЧСКИЙ""",2329007878,Высокая,"АО ""ЛЕНИНГРАДСКОЕ""",2341015096
1957,"АО СЗ АПСК ""ГУЛЬКЕВИЧСКИЙ""",2329007878,Высокая,Уразова Елена Вениаминовна,231102286700
1958,"ПАО ""МОЭК""",7720518494,Высокая,"ООО ""ЦТП МОЭК""",7720302417
1959,"ПАО ""МОЭК""",7720518494,Высокая,Шацкий Павел Олегович,771573394230
1960,"ООО УК ""МЕТАЛЛОИНВЕСТ""",5018108484,Высокая,"АО ""ЛЕБЕДИНСКИЙ ГОК""",3127000014
1961,"ООО УК ""МЕТАЛЛОИНВЕСТ""",5018108484,Высокая,Казикаев Валерий Джекович,503200548185
1962,"ООО ""АККЕРМАНН ЦЕМЕНТ""",5607015014,Высокая,"ООО ""ГОРНОЗАВОДСКЦЕМЕНТ""",5918218070
1963,"ООО ""АККЕРМАНН ЦЕМЕНТ""",5607015014,Высокая,АССОЦИАЦИЯ БЕТОННЫХ ДОРОГ,7714427841
1964,"ООО ""ОДИНЦОВСКАЯ КОНДИТЕРСКАЯ ФАБРИКА""",5032056319,Высокая,"ООО ""МАРС""",5045016560
1965,"ООО ""ОДИНЦОВСКАЯ КОНДИТЕРСКАЯ ФАБРИКА""",5032056319,Высокая,РКДС,7727517570
1966,"ООО ""ГК ТРИО""",4823037028,Высокая,"ООО ""ТМ""",4806016677
1967,"ООО ""ГК ТРИО""",4823037028,Высокая,"АССОЦИАЦИЯ ""РАДО""",7706460605
1968,"ООО ""УМНЫЕ ЗЕРНА""",6154144532,Высокая,Кондратов Антон Геннадьевич,770401885001
1969,"ООО ""УМНЫЕ ЗЕРНА""",6154144532,Высокая,"АССОЦИАЦИЯ ""РАДО""",7706460605
1970,"ООО ""БИЗНЕС-РЕСУРС""",5003055021,Высокая,"ООО ""МОТОР""",5053029789
1971,"АО ""ВАСИЛЬЕВСКАЯ ПТИЦЕФАБРИКА""",5809022198,Высокая,"ОАО ""ПЕНЗЕНСКИЙ КОМБИНАТ ХЛЕБОПРОДУКТОВ""",5834002580
1972,"ООО СЗ ""СТРАНА М 4""",9703112579,Высокая,"ООО ""ЭЛИТ СТРОЙ""",7204090319
1973,"ООО ""РЕГИОН ФИНАНСОВЫЕ УСЛУГИ""",7706444025,Высокая,"АО ""РЕГИОН ЭСМ""",7730149408
1974,Ерашов Сергей Сергеевич,771802507023,Высокая,"ООО ""СБС""",6317160283
1975,Гаспарян Армен Мнацаканович,771412108016,Высокая,"ООО ФИРМА ""ГЕРА""",7714969940
1976,"АО ПАНСИОНАТ ""ПРИМОРЬЕ""",2304000550,Высокая,"ООО ""360 МЕНЕДЖМЕНТ""",7728440680
1977,"АО ""ИНВЕСТПРОЕКТ""",5321057664,Высокая,"АО ""АКРОН ГРУПП""",5321093528
1978,"ООО ""ПАНСИОНАТ""",5001087042,Высокая,Истомина Ирина Геннадьевна,500107999879
1979,"ООО ""ТД ""ЛАКТИКА""",5321122553,Высокая,"ФЛ В Г САНКТ-ПЕТЕРБУРГ ООО ""ТД ""ЛАКТИКА""",5321122553
1980,"АО ""ЭТАЛОН-ФИНАНС""",7705619586,Высокая,"ООО ""ЭТАЛОН-РЕГИОНЫ""",9717104144
1981,"ООО ""НОРНИКЕЛЬ - ЕРП""",2466199794,Высокая,"АО ""КРП""",2461007121
1982,Соловьев Сергей Борисович,771806143578,Высокая,"ООО ""АЛТУФЬЕВО-ДЕВЕЛОПМЕНТ""",9715391599
1983,"ООО ""АЛТУФЬЕВО-ДЕВЕЛОПМЕНТ""",9715391599,Высокая,"АО ""ПЕРВЫЙ АВТОКОМБИНАТ"" ИМЕНИ Г.Л. КРАУЗЕ",7734032873
1984,"АО ""ОЗК""",7708632345,Высокая,"АО ""РЕЗЕРВХЛЕБ""",7814339814
1985,"АО ""БАЗИС ИНВЕСТ""",9706022362,Высокая,"ООО ""МЕГАПОЛИС""",7710940530
1986,Сидоров Николай Владимирович,772900612966,Высокая,"АО ""НПФ ""БУДУЩЕЕ""",7707492166
1987,"АО ""НПФ ""БУДУЩЕЕ""",7707492166,Высокая,"АО ""НПФ ""БЛАГОСОСТОЯНИЕ""",7707424367
1988,Чужов Сергей Анатольевич,500103201143,Высокая,"ООО ИНВЕСТИЦИОННАЯ КОМПАНИЯ ""МИР""",7725696290
1989,"ООО ""ГАЗПРОМ ГАЗОМОТОРНОЕ ТОПЛИВО""",3905078834,Высокая,"ООО ""СТАТУС""",7728520086
1990,"ООО ""СЗ ""СТРАНА-ЭТАЛОН""",7203526962,Высокая,"ООО ""ЭЛИТ СТРОЙ""",7204090319
1991,"ООО ""ЖЕЛЕЗОБЕТОНСТРОЙ""",5001036288,Высокая,Самоделов Евгений Геннадиевич,500107147296
1992,Семибратов Дмитрий Станиславович,500109289850,Высокая,"ООО ""ЖЕЛЕЗОБЕТОНСТРОЙ""",5001036288
1993,Мангутов Владислав Рустамович,774309296107,Высокая,"ООО ""АКМ-КАПИТАЛ""",7730178984
1994,"АО ""ФИНАНСОВЫЕ СИСТЕМЫ""",9731065602,Высокая,"АО ПАНСИОНАТ ""ПРИМОРЬЕ""",2304000550
1995,"ООО ""360 МЕНЕДЖМЕНТ""",7728440680,Высокая,Горгураки Наталья Валерьевна,503119858420
1996,"ООО ""ЦТП МОЭК""",7720302417,Высокая,Ерашов Сергей Сергеевич,771802507023
1997,"МК ""ИНТЕРРОС КАПИТАЛ""",2540265679,Высокая,"ООО ""ПАРК ""ТРИ ВУЛКАНА""",7734426236
1998,"ООО ""СД-ФИНАНС""",6685195711,Высокая,"ООО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СИНАРА-ДЕВЕЛОПМЕНТ""",6685040700
1999,Чудаков Алексей Николаевич,771529230642,Высокая,"ООО ""КОЛБАСНАЯ ЛАВКА""",7720440230
2000,"АО ""НСРЗ""",2315007476,Высокая,"ООО ""УПК НСРЗ""",2315221913
2001,"ООО ""РСХБ ФИНАНСОВЫЕ УСЛУГИ""",9703154836,Высокая,"АО ""РОССЕЛЬХОЗБАНК""",7725114488
2002,"ООО ""КАМПУС""",274969171,Высокая,"ООО ""ЭТАЛОННЫЕ КОНЦЕССИИ""",7814823662
2003,"ООО СЗ ""ТЕКТА-ОБРУЧЕВА""",9728056742,Высокая,"ООО ""АЛЕДО""",9714001831
2004,"АО ""ТРАНСНЕФТЬ - ДРУЖБА""",3235002178,Высокая,"ООО ""ТРАНСНЕФТЬ - БАЛТИКА""",4704041900
2005,Долгих Александр Викторович,773101792506,Высокая,"ООО ""ЛИКАРД""",3444197347
2006,Петров Александр Юрьевич,770400227137,Высокая,"ООО ""СЗ ""НОВАЯ ИПАТОВКА""",7708416305
2007,"ООО ""СИД-СТАЙЛ""",5031138128,Высокая,Красиков Сергей Юрьевич,774311618425
2008,"ООО ""АЛЕДО""",9714001831,Высокая,"ООО ""ТЕКТА НЕДВИЖИМОСТЬ""",5032256974
2009,"ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ ""РОСТЕХ""",7704274402,Высокая,"АО ""356 АРЗ""",6449042335
2010,"ООО ""ДАЙНИНГ""",9703014966,Высокая,Горгураки Наталья Валерьевна,503119858420
2011,Шепилов Юрий Васильевич,773378083605,Высокая,"ООО ""БИЗНЕС-РЕСУРС""",5003055021
2012,Хромов Сергей Александрович,780220975242,Высокая,"ООО ""ЗАСТРОЙ"" СПЕЦЗАСТРОЙЩИК""",7813654242
2013,"ООО ""ПРОМНЕРУД""",7719648604,Высокая,Тарло Антон Евгеньевич,771001143208
2014,"ООО ""СЗ ""САМОЛЕТ-ПОЯРКОВО""",5024204154,Высокая,"ООО СЗ ""СТРАНА М 4""",9703112579
2015,"ООО ""ЛАХТИНСКАЯ МАГИСТРАЛЬ""",7813665484,Высокая,Кадыров Александр Владимирович,780217261914
2016,Михайлов Максим Викторович,773301679508,Высокая,"ООО ""ПЕПСИКО ХОЛДИНГС""",7705034202
2017,"ООО ""ХОСПИТЭЛИТИ ГРУПП""",7743834055,Высокая,Витевский Александр Евгеньевич,631601442900
2018,"ООО ""КОСМОС ОТЕЛЬ ОМСК""",5501265381,Высокая,"АО ""КОСМОС ОГ""",9717146987
2019,"АО ""СИСТЕМА-ИНВЕСТ""",7704563362,Высокая,Сидоров Олег Борисович,771515039808
2020,"ООО ""ЭТАЛОН-РЕГИОНЫ""",9717104144,Высокая,"ООО ""СЗ ""СТРАНА-ЭТАЛОН""",7203526962
2021,Пивторан Степан Евгеньевич,32609150510,Высокая,"ООО ""ФАРШ СИТИ ГРУПП""",9710013554
2022,"ООО ""ДМ-ФИНАНС""",9729324419,Высокая,"ПАО ""ДЕТСКИЙ МИР""",7729355029
